0,-0.1390698199257493,-0.33763938684996786,-0.34277369103874944,0.11917616312411716,930
0,-0.23718242640887865,-0.3354738073259488,0.006563570718391198,0.3513928756057062,450
0,-0.15052633688390493,-0.3953312290356876,-0.4355989836251992,-0.03914822255985695,330
0,-0.4599460718748628,-0.04016871417320089,-0.40389225333322976,0.29470305782079265,270
0,-0.4971404032884037,-0.3455666869850893,-0.4396291096706286,-0.11869482737678672,260
0,0.0587324966794428,-0.4029093503783653,-0.1725927754959431,0.371032830568795,140
0,-0.06144420088825553,-0.3910979586583756,0.10087679369035096,0.4217170690300317,130
0,-0.18150225331993708,0.3502556417046865,-0.25933475658588645,0.16304516299166805,10
0,0.021975367009649194,0.05298807876014422,0.2737622957750079,-0.06583115892740632,0
0,-0.17330495608762408,-0.32662482252343183,0.15065519204406708,-0.42549362342469566,0
0,-0.41398918210264124,-0.19871509001135956,-0.17944710772801353,-0.27715357852340106,0
0,0.3699326406138753,-0.10411506151661298,0.12431659930385297,-0.04318923906249539,0
0,0.4797401413495537,0.3608529942408294,0.2831136800763707,0.3975124747398726,0
0,0.20026581137219246,0.042887927229651845,-0.08740087346235592,0.36210258520244587,0
0,-0.13687648390657514,-0.1432413432277212,-0.4743569659257272,-0.10913709004539018,0
0,-0.3139327890308834,0.11250033522423308,0.023413718923819493,-0.19254858524428353,0
0,-0.0729018824105786,0.37812368012687625,-0.23274010000072531,-0.40527131395109106,0
0,0.17288700405566437,0.19754787961502918,0.18803287045696548,0.08830038117335781,0
0,0.3933088307480139,0.3455315758949439,-0.1526390763921439,-0.2622976181122274,0
0,0.2662565974866049,0.4614019401934665,-0.141724399533942,-0.13012064678912205,0
0,0.06997812664058822,-0.3594547046529111,-0.15766042265385538,-0.22742157824006926,0
0,-0.05455423042459451,0.20919332258669399,0.20837807454415325,0.09324299573309391,0
0,0.43063604545377343,-0.29102494524406397,0.05828534690098974,-0.21553385092001587,0
0,0.08766240277035786,-0.17860807432033643,0.09600119794107154,-0.4260463846714111,0
0,0.30448419990880005,-0.4388391044546244,-0.1563676079408628,-0.43607306485705255,0
0,-0.2752636333501183,0.15097459018060144,0.3379789710460849,0.40013550781113727,0
0,-0.27485914104273257,0.30420458440606,0.11000853461024496,0.19225076086719917,0
0,0.43845133264227876,-0.29079526168656933,-0.36658820372860135,-0.2794665843932578,0
0,-0.1573458677916303,-0.010329987530165119,0.3367040128209452,0.12695316679184288,0
0,-0.445001089102407,0.2866121801176149,0.48793530094547155,0.3413865611008411,0
0,0.3848280335410049,-0.447963820972217,0.17926158018521032,-0.041934703463195944,0
0,0.40613111860347595,0.22464534934208524,-0.17310243024749494,-0.12390581709711479,0
0,0.24990371480313844,0.045123872450605784,0.004001602142482907,-0.07773030864439268,0
0,0.24631123252272613,0.349471165720859,0.23192529943727447,0.08894972556291503,0
0,-0.18718288867741528,-0.03658427027043576,-0.40311550845317945,-0.22502813080983997,0
0,-0.054728430995260924,0.3955428176507739,-0.46890583052403934,0.20837280652925882,0
0,-0.49644594588565705,-0.4052843456975672,0.1586660700817255,-0.41016392097734977,0
0,-0.36937471727407634,0.28883093286734096,0.02146391444172724,-0.06010812652082553,0
0,-0.118824308599764,-0.08009420054427585,0.23641166160184512,-0.4507201538125324,0
0,-0.4590070772602267,0.26330677819456516,0.1703557713609376,-0.12126627934331768,0
0,-0.1353893990528059,0.09636834200939404,0.3901361307010698,-0.46074070394834854,0
0,0.28713123291997755,-0.4001648898248441,0.45515035142315585,-0.03430664550865403,0
0,0.052814454990390614,0.3019324959208832,0.38601227473269906,-0.19633938972659437,0
0,-0.48917811314609994,-0.19222069589498814,0.22599714667088,0.16500831321565024,0
0,0.39071601025558067,-0.02397593616971805,-0.4710001567850378,-0.26375252006765226,0
0,0.376824318163796,0.22463045264523973,-0.14784523313429254,0.3039153875523781,0
0,0.24535263770446425,-0.4912081957648544,0.13538234790629744,0.11956543178436352,0
